14.1.20.2,"Allaccio e montaggio per lavabo, cucina. Diametro minimo della tubazione di scarico mm 50 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,277,123
14.1.20.3,"Allaccio e montaggio per lavapiedi. Diametro minimo della tubazione di scarico mm 40 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,252,112
14.1.20.4,"Allaccio e montaggio per lavatoio. Diametro minimo della tubazione di scarico mm 50 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,277,123
14.1.20.5,"Allaccio e montaggio per pilozzo. Diametro minimo della tubazione di scarico mm 50 diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,277,123
14.1.20.6,"Allaccio e montaggio per lavastoviglie. Diametro minimo della tubazione di scarico mm 50 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,141,62
14.1.20.7,"Allaccio e montaggio per lavatrice. Diametro minimo della tubazione di scarico mm 50 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,141,62
14.1.20.8,"Allaccio e montaggio per beverino. Diametro minimo della tubazione di scarico mm 32 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,177,78
14.1.20.9,"Allaccio e montaggio per bidet. Diametro minimo della tubazione di scarico mm 40 diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,252,112
14.1.20.10,"Allaccio e montaggio per vasca da bagno. Diametro minimo della tubazione di scarico mm 50 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 20 (3/4"").",cad,314,139
14.1.20.11,"Allaccio e montaggio per piatto doccia. Diametro minimo della tubazione di scarico mm 50 - diametro minimo della tubazione di adduzione acqua calda e fredda mm 20 (3/4"").",cad,291,129
14.1.20.12,"Allaccio e montaggio per orinatoio. Diametro minimo della tubazione di scarico mm 40 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,193,86
14.1.20.13,Allaccio e montaggio per vaso a cacciata. Diametro minimo della tubazione di scarico mm 90.,cad,156,69
14.1.20.14,Allaccio e montaggio per vaso alla turca. Diametro minimo della tubazione di scarico mm 90.,cad,156,69
14.1.20.15,"Allaccio e montaggio per cassetta di scarico. Diametro minimo della tubazione di scarico mm 40 - diametro minimo della tubazione d'adduzione acqua calda e fredda mm 15 (1/2"").",cad,183,81
14.1.20.16,"Allaccio e montaggio per flussometro. Diametro minimo della tubazione d'adduzione acqua calda e fredda mm 25 (1"").",cad,97,43
14.1.20.17,"Allaccio e montaggio per scaldacqua elettrico o termoelettrico. Diametro minimo della tubazione d'adduzione acqua calda e fredda mm 20 (3/4"").",cad,186,83
14.1.20.18,Incremento per allaccio vaso o bidet sospeso.,cad,59,26
14.1.30,"PRESA CON RUBINETTO E PORTAGOMMA.  Presa d'acqua costituita da un rubinetto cromato con estremit� predisposta per attacco con portagomma, fornita e posta in opera. E' compreso quanto occorre per dare il lavoro finito e funzionante.",cad,45.6,20.2
14.1.40,"BOCCA DI LAVAGGIO E DI INNAFFIAMENTO.  Bocca di lavaggio e di innaffiamento, costituita da un rubinetto cromato del tipo a chiave asportabile e con una estremit� a manicotto per il collegamento con il tubo di adduzione e l'altra filettata esternamente, fornita e posta in opera. E' compreso quanto occorre per dare il lavoro finito e funzionante.",cad,69,30.7
14.1.50,"CONVERSE IN PIOMBO.  Converse in piombo di prima fusione per docce, fornite e poste in opera. E' compreso quanto occorre per dare il lavoro finito.",cad,156,69
14.1.51,"CONVERSA IN POLIETILENE.  Conversa in polietilene, detta �messicano�, fornita e posta in opera. E' inoltre compreso quanto altro occorre per dare il lavoro finito.",cad,87,38.8
14.1.60,"SIFONE DI ISPEZIONE IN GHISA.  Sifone di ispezione in ghisa del diametro di mm 100, tipo �Firenze�, fornito e posto in opera. E' compreso quanto altro occorre per dare il lavoro finito e funzionante.",cad,145,64
14.1.61,"SIFONE DI ISPEZIONE IN PEAD O PP.  Sifone di ispezione in PEAD o PP del diametro di mm 110,tipo Firenze, fornito e posto in opera. E' compreso quanto altro occorre per dare il lavoro finito e funzionante.",cad,123,55
14.1.70.0,"PILETTA DI SCARICO.  Piletta di scarico posta su pavimento, con griglia in acciaio inox, imbuto regolabile in altezza, bordo piatto per raccordo all'impermeabilizzazione, diametro piletta 100 mm, diametro di scarico 63 mm. E' compresa l'assistenza muraria e quanto altro occorre per dare il lavoro finito e funzionante. ",,,
14.1.70.1,Piletta a pavimento senza sifone per terrazza.,cad,62,27.4
14.1.70.2,Piletta a pavimento con sifone.,cad,97,43
14.1.80,"COMPENSO PER LA FORNITURA DI ALLACCIO CONTATORE DI ACQUA.  Compenso per la fornitura e posa in opera di allaccio contatore acqua fino al diametro DN 20 realizzato con tubo di rame, acciaio o multistrato montato a misura della dima di installazione del contatore. Eventuali valvole di intercettazione vanno separatamente conteggiate.",cad,61,26.9
14.2,APPARECCHI SANITARI,,,
14.2.10.0,"LAVABO IN PORCELLANA VETRIFICATA.  Lavabo in porcellana vetrificata (vitreus-china), installato su due mensole a sbalzo in ghisa smaltata, completo di fori per la rubinetteria, collegato allo scarico ed alle tubazioni d'adduzione d'acqua calda e fredda, fornito e posto in opera. Sono compresi: la piletta; lo scarico automatico a pistone; il sifone a bottiglia; i flessibili a parete, corredati del relativo rosone in ottone cromato del tipo pesante; i relativi morsetti, bulloni, viti cromate, etc.; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Sono esclusi: la rubinetteria; le tubazioni di allaccio e di scarico. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali; dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",,,
14.2.10.1,Delle dimensioni di cm 70x55 con tolleranza in meno o in pi� di cm 2.,cad,198,18.1
14.2.10.2,Delle dimensioni di cm 65x51 con tolleranza in meno o in pi� di cm 2.,cad,173,15.9
14.2.10.3,Delle dimensioni di cm 60x47 con tolleranza in meno o in pi� di cm 2.,cad,159,14.6
14.2.20.0,"LAVABO IN PORCELLANA VETRIFICATA PER DISABILI.  Lavabo in porcellana vetrificata per disabili, realizzato secondo le vigenti norme di abbattimento delle barriere architettoniche, costituito da lavabo con disegno ergonomico dotato di fronte concavo, bordi arrotondati, appoggia gomiti, paraspruzzi, fornito e posto in opera. Sono compresi: le staffe rigide per il fissaggio a parete; il relativo fissaggio con viti idonee per ogni tipo di muratura; il sifone di scarico con piletta e raccordo flessibile; il collegamento alle tubazioni di adduzione acqua e scarico; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Sono esclusi: la rubinetteria; le tubazioni di allaccio e di scarico. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali; dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",,,
14.2.20.1,Delle dimensioni di cm 70x57 con tolleranza in meno o in pi� di cm 2.,cad,285,26.1
14.2.20.2,Incremento per fornitura e posa in opera di mensole reclinabili con sistema meccanico.,cad,310,28.4
14.2.20.3,Incremento per fornitura e posa in opera di mensole reclinabili con sistema pneumatico.,cad,573,53
14.2.30,"COLONNA IN PORCELLANA VETRIFICATA PER LAVABO.  Colonna in porcellana vetrificata per lavabo, fornita e posta in opera.",cad,84,7.7
14.2.40.0,"LAVABO IN PORCELLANA VETRIFICATA DEL TIPO A SEMINCASSO.  Lavabo in porcellana vetrificata del tipo a semincasso, installato su due mensole a sbalzo in ghisa smaltata, completo di fori per la rubinetteria, collegato allo scarico ed alle tubazioni d'adduzione d'acqua calda e fredda, fornito e posto in opera. Sono compresi: la piletta; lo scarico automatico a pistone; il sifone a bottiglia; i flessibili a parete corredati del relativo rosone in ottone cromato del tipo pesante; i relativi morsetti, bulloni, viti cromate; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Sono esclusi: la rubinetteria; le tubazioni di allaccio e di scarico. Si precisa, inoltre, che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",,,
14.2.40.1,Delle dimensioni standard di mercato di cm 60x47 pi� o meno 2 cm.,cad,213,19.5
14.2.40.2,Delle dimensioni standard di mercato di cm 65x51 pi� o meno 2 cm.,cad,226,20.7
14.2.50,"VASO IGIENICO CON SCARICO A PAVIMENTO O A PARETE.  Vaso igienico in porcellana vetrificata (vitreous-china) del tipo ad aspirazione o a cacciata con scarico a pavimento o a parete, fornito e posto in opera. Sono compresi: l'allettamento sul pavimento con cemento; il relativo fissaggio con viti e borchie d'acciaio cromato; le relative guarnizioni; il sedile ed il coperchio di buona qualit� l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. E' esclusa la cassetta di scarico che verr� computata a parte. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,200,18.4
14.2.51,"VASO A SBALZO O SOSPESO A PARETE.  Vaso igienico in porcellana vetrificata (vitreous-china) del tipo ad aspirazione o a cacciata con scarico a parete, fornito e posto in opera. Sono compresi: le staffature in acciaio da installare sottotraccia; il relativo fissaggio con viti e borchie d'acciaio cromato; le relative guarnizioni; il sedile ed il coperchio di buona qualit� l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. E' esclusa la cassetta di scarico che verr� computata a parte. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,261,23.9
14.2.52,"VASO A PAVIMENTO CON CASSETTA APPOGGIATA.  Vaso igienico in porcellana vetrificata (vitreous-china) del tipo ad aspirazione o a cacciata con cassetta appoggiata e scarico a pavimento, fornito e posto in opera. Sono compresi: l'allettamento sul pavimento con cemento; le staffature in acciaio da installare sottotraccia; il relativo fissaggio con viti e borchie d'acciaio cromato; le relative guarnizioni; la cassetta di risciacquo con batteria di scarico e pulsante di comando; il sedile ed il coperchio di buona qualit�; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,245,22.5
14.2.53,"VASO IGIENICO A CACCIATA PER DISABILI, CON CASSETTA APPOGGIATA.  Vaso igienico in porcellana vetrificata per disabili, realizzato secondo le vigenti norme di abbattimento delle barriere architettoniche, costituito da vaso con disegno speciale a catino allungato, apertura anteriore per introduzione doccetta, altezza da pavimento di cm 50, sifone incorporato, cassetta di risciacquo a zaino, batteria di scarico, pulsante sulla cassetta o a distanza, sedile rimovibile in plastica, fornito e posto in opera. Sono compresi: l'allettamento su pavimento con cemento; il relativo fissaggio con viti e borchie di acciaio cromato; le relative guarnizioni; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali; dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,800,73
14.2.54,"VASO A PAVIMENTO DEL TIPO A CACCIATA CON BASSO CONSUMO DI ACQUA DI RISCIACQUO.  Vaso igienico in porcellana vetrificata del tipo a cacciata con scarico a parete con l'utilizzo di 3,5 l di acqua per scarico grazie ad accorgimenti idrodinamici dimostrati da prove di laboratorio effettuate sulla base delle normative UNI 8949 e DIN 1385, fornito e posto in opera. Sono compresi: l'allettamento sul pavimento con cemento; il relativo fissaggio con viti e borchie di acciaio cromato; le relative guarnizioni; il sedile ed il coperchio di buona qualit�; l'assistenza muraria. E� compreso quanto altro occorre per dare il lavoro finito. E� esclusa la cassetta di scarico.",cad,360,33
14.2.60,"CASSETTA DI SCARICO DEL TIPO AD INCASSO.  Cassetta di scarico per il lavaggio del vaso igienico, del tipo da incasso a parete (non in vista), realizzata a monoblocco con materiale plastico antiurto del tipo pesante, della capacit� utile non inferiore a lt 10, fornita e posta in opera. Sono compresi: l'assistenza muraria; la predisposizione della superficie esterna per l'ancoraggio degli intonaci; la batteria interna a funzionamento silenzioso con possibilit� di facile e completa ispezionabilit� in ogni sua parte all'interno della parete dove � stata collocata; la sicurezza di scarico sul troppo pieno; il comando a maniglia o pulsante posto sulla parete esterna; il collegamento alla rete idrica esistente ed il tubo di raccordo al vaso. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,137,12.5
14.2.61,"CASSETTA DI SCARICO AD INCASSO CON TASTO A DOPPIO COMANDO.  Cassetta di scarico per il lavaggio del vaso igienico, del tipo da incasso a parete (non in vista), realizzata a monoblocco con materiale plastico, con dispositivo di risciacquamento a due quantit� regolabili (6/9 litri, 3/4 litri), fornita e posta in opera. Sono compresi: l'assistenza muraria; la predisposizione della superficie esterna per l'ancoraggio degli intonaci; la batteria interna  con possibilit� di facile e completa ispezionabilit� in ogni sua parte all'interno della parete dove � stata collocata; il comando a placca di copertura con doppio tasto di comando posto sulla parete esterna; il collegamento alla rete idrica esistente con tubo di risciacquamento in PE e coppelle isolate acusticamente, rubinetto di arresto, fissaggi per la cassetta, canotto di allacciamento per il raccordo tra tubo di risciacquamento e vaso. E' inoltre compreso quanto altro occorre per dare il lavoro finito.",cad,235,21.5
14.2.70,"CASSETTA DI SCARICO DEL TIPO A VISTA.  Cassetta di scarico per il lavaggio di vaso igienico del tipo da installare a parete in alto a vista, senza coperchio, in porcellana vetrificata, (vitreous-china), della capacit� utile non inferiore a lt 10, fornita e posta in opera. Sono compresi: la batteria interna a funzionamento silenzioso; il rubinetto d'interruzione; il comando a maniglia o pulsante; le grappe; le guarnizioni di gomma; l'assistenza muraria; il collegamento alla rete idrica esistente; il tubo di raccordo al vaso. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,106,9.7
14.2.80,"VASO IGIENICO ALLA TURCA.  Vaso igienico a pavimento (alla turca) in porcellana vetrificata (vitreous-china) corredato di pedana con dimensioni di circa cm 60x50, del tipo con rubinetto a passo rapido o con cassetta di scarico all'esterno, montato a filo pavimento, fornito e posto in opera. E' compresa l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. E' esclusa la cassetta di scarico che verr� computata a parte. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come per richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,186,17.1
14.2.90.0,"ORINATOIO DEL TIPO SOSPESO A PARETE.  Orinatoio in porcellana vetrificata (vitreous-china) del tipo sospeso a parete, con sifone incorporato del tipo ispezionabile, con flusso continuo o corredato di rubinetto cromato a passo rapido, fornito e posto in opera. Sono compresi: gli allacci alla tubazione di adduzione e di scarico; le relative zanche e bulloni cromati per il fissaggio alla parete; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",,,
14.2.90.1,A becco di flauto o senza becco delle dimensioni standard di mercato di circa cm 30x45.,cad,204,18.7
14.2.90.2,"Rettangolare, parte superiore in piano, delle dimensioni standard di mercato di circa cm 45x80.",cad,254,23.2
14.2.100,"ORINATOIO DEL TIPO FISSATO A PARETE.  Orinatoio del tipo a colonna in porcellana vetrificata (vitreous-china) delle dimensioni di cm 112x48x24 del tipo fissato a parete ed a pavimento, fornito e posto in opera. Sono compresi: la griglia in ottone cromato; il sifone e pilettone con flusso continuo; la relativa pedana per orinatoio; il raccordo all'impianto idrico; le zanche, i bulloni cromati, se a vista, per il fissaggio a parete; la relativa sistemazione a pavimento; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,280,25.7
14.2.110,"BIDET A PAVIMENTO.  Bidet in porcellana vetrificata (vitreous-china) a pianta di forma variabile o comunque conforme ai prodotti in uso nel mercato, con erogazione d'acqua mediante monoforo o a tre fori, oppure da diaframmi laterali, fornito e posto in opera. Sono compresi: i raccordi alle tubazioni d'allaccio per l'adduzione dell'acqua calda e fredda; le relative viti, per il fissaggio a pavimento comunque realizzato; l'assistenza muraria; le guarnizioni. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Sono esclusi: la rubinetteria; le tubazioni di allaccio e di scarico. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,172,15.8
14.2.120,"BIDET SOSPESO A PARETE.  Bidet in porcellana vetrificata (vitreous-china) a pianta di forma variabile o comunque conforme ai prodotti in uso nel mercato, con erogazione d'acqua mediante monoforo o a tre fori, oppure da diaframmi laterali, fornito e posto in opera. Sono compresi: i raccordi alle tubazioni d'allaccio per l'adduzione dell'acqua calda e fredda; le staffature in acciaio da installare sottotraccia; il relativo fissaggio a parete con viti e borchie di acciaio cromato; l'assistenza muraria; le guarnizioni. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Sono esclusi: la rubinetteria; le tubazioni di allaccio e di scarico. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",cad,205,18.8
14.2.130.0,"VASCA DA BAGNO IN GHISA PORCELLANATA.  Vasca da bagno in ghisa porcellanata, del tipo da rivestimento, corredata di piletta o pozzetto sifonato, con coperchio cromato per lo scarico, rosetta di troppo pieno e relativo tubo, scarico automatico a pistone, fornita e posta in opera. Sono compresi: il raccordo alle tubazioni d'allaccio; l'assistenza muraria. E' inoltre compreso quanto altro occorre per dare il lavoro finito. Sono esclusi: il materiale e la posa in opera del rivestimento maiolicato; la relativa rubinetteria; le tubazioni di allaccio e di scarico. Si precisa inoltre che i materiali sopra indicati debbono essere d'ottima qualit� privi di difetti, slabbrature, ammaccature o altre deformazioni o imperfezioni e rispondenti alle caratteristiche stabilite dalle prescrizioni contrattuali e conformi alle consuetudini commerciali, dovranno essere di tipo, scelta, qualit�, caratteristiche, dimensioni, peso, colore e spessori come da prescrizioni contrattuali o come da richiesta della D.L. e comunque rispondenti alle norme UNI 4542-4543. Le eventuali imperfezioni o difetti possono comportare, a giudizio della D.L., il rifiuto dei materiali stessi.",,,
